Event,Execution Timestamp,Dissemination Time,Cleared,Collateralization,End-User Exception,Bespoke,Block/Off facility,Execution Venue,UPI,Product,Contract Type,Effective Date,Maturity Date,Upfront Payment,Upfront Payment Currency,Upfront Payment Date,Settlement Currency,Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Designated Maturity,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Designated Maturity,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Embedded Option,Option Strike Price,Option Type,Option Family,Option Currency,Option Premium,Option Lockout Period,Option Expiration Date,Asset Class,Rpt ID,Prev Rpt ID,Future Value Notional,Contract Subtype
,,,,,,,,,,,,,,,,,,Float,1.4025636,USD.AAA_MUNI.20Y.Reuters,,0.3078306,ACT/360,-373249440.0,JPY,6Y,6,FLOAT,0.16062336,EUR.EUR-EXT-CPI.2Y.EUR-EXT-CPI,,0.08035028,30/360,-367613470.0,GBP,6Y,nan,,,,,,,,,,,,0.9929649,
,,,,,,,,,,,,,,,,,,Fixed,0.019440727,CAD.CORRA.1T.OIS-COMPOUND,,-0.9413948,365/360,553911800.0,SEK,6Y,6D,Float,-0.19347316,NZD-NZIONA-OIS Compound,,0.17802432,ACT/365.FIXED,233676290.0,CHF,6M,nan,,,,,,,,,,,,-0.49875328,
,,,,,,,,,,,,,,,,,,FLOAT,0.35744926,USD.AAA_MUNI.6M.Reuters,,0.4791776,ACT/365,448667900.0,CNY,SA,nan,Fixed,0.932106,CZK-PRIBOR,,0.4974227,BUS/252,656561400.0,DKK,MTH,3M,,,,,,,,,,,,-0.06008213,
,,,,,,,,,,,,,,,,,,FLOAT,3.4002662,USD.AAA_MUNI.3M.Reuters,,0.9256188,30/360,-310000400.0,JPY,MTH,QTR,Float,-0.9301238,AUD.BBR.6M.BBSW,,0.54408365,ACT/360,-257705250.0,CHF,6WK,3M,,,,,,,,,,,,0.27686185,
,,,,,,,,,,,,,,,,,,Fixed,3.5361662,USD.LIBOR.1M.BBA,,-0.39971736,30/360,-259952200.0,HKD,6D,6M,Fixed,-0.53320104,EUR.EONIA.1T.OIS-COMPOUND,,0.7625669,BUS/252,-229178850.0,PLN,SA,QTR,,,,,,,,,,,,0.27893713,
,,,,,,,,,,,,,,,,,,FLOAT,3.277684,USD.AAA_MUNI.20Y.Reuters,,-0.21345875,BUS/252,-18788032.0,BRL,MTH,MTH,Float,-0.2957383,GBP.LIBOR.3M.BBA,,0.9242831,30/360,75712610.0,KRW,6WK,QTR,,,,,,,,,,,,0.6241364,
,,,,,,,,,,,,,,,,,,FLOAT,1.708998,EUR.EUR-EURIBOR-Reuters.6.,,0.6208387,30/360,17927112.0,SEK,ZC,6,Float,-0.965833,GBP.UK-RPI.6Y.UK-RPI,,0.020257471,ACT/360,390034240.0,HUF,ZC,6MTH,,,,,,,,,,,,0.08120626,
,,,,,,,,,,,,,,,,,,FLOAT,2.4154475,USD.USD-SOFR-COMPOUND..,,-0.9754263,ACT/365.FIXED,-53666110.0,KRW,QTR,nan,Float,0.9970262,GBP.UK-RPI.4Y.UK-RPI,,-0.352141,ACT/365,-308882900.0,HKD,SA,6MTH,,,,,,,,,,,,-0.17550914,
,,,,,,,,,,,,,,,,,,FLOAT,2.820982,USD.LIBOR.1M.BBA,,-0.47833282,365/360,-338813500.0,BRL,3M,MTH,Float,-0.6054276,CLP.CLP-TNA.6M.CLP-TNA,,0.9922479,ACT/365,-331587420.0,TWD,6M,nan,,,,,,,,,,,,-0.7654776,
,,,,,,,,,,,,,,,,,,Fixed,-0.2997214,USD.LIBOR.1M.BBA,,-0.9825429,ACT/365,-157132130.0,COP,ZC,6D,FLOAT,0.68809164,HKD.HIBOR.3M.HKAB,,-0.89153194,BUS/252,638516000.0,CLP,6M,nan,,,,,,,,,,,,-0.6931494,
,,,,,,,,,,,,,,,,,,Fixed,0.39614305,USD.MUNIPSA.3M.Bloomberg,,0.75341547,30/360,-376680500.0,ILS,ZC,6M,Fixed,-0.74002814,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,,-0.98194015,ACT/365.FIXED,132933510.0,INR,3M,6M,,,,,,,,,,,,-0.7771,
,,,,,,,,,,,,,,,,,,FLOAT,-0.31053868,CAD.CORRA.1T.OIS-COMPOUND,,-0.8103674,30/360,359048770.0,SGD,ZC,6,FLOAT,-0.3265666,GBP-SONIA-COMPOUND,,-0.11805141,BUS/252,453447200.0,HUF,6M,3M,,,,,,,,,,,,-0.9900264,
,,,,,,,,,,,,,,,,,,FLOAT,0.33048508,USD.LIBOR.1M.BBA,,-0.76655996,ACT/365,-263598940.0,HKD,6D,6D,Float,-0.97546715,PLN.PLN-WIBOR-WIBO.6M.PLN-WIBOR-WIBO,,0.8825433,ACT/365.FIXED,580797500.0,TWD,SA,6,,,,,,,,,,,,0.24417095,
,,,,,,,,,,,,,,,,,,FLOAT,-0.087279126,USD.LIBOR.3M.BBA,,-0.87687546,ACT/360,-313129380.0,TWD,QTR,6M,Fixed,0.92343116,ZAR.JIBAR.3M.SAFEX,,-0.9142035,BUS/252,155298770.0,CLP,6M,6M,,,,,,,,,,,,0.60302633,
,,,,,,,,,,,,,,,,,,Float,3.0804913,EUR.EURIBOR.6M.Reuters,,-0.8351167,ACT/360,-300520930.0,ILS,6Y,6,Float,0.92102486,GBP.LIBOR.3M.BBA,,0.4799867,ACT/360,406501300.0,INR,6Y,6MTH,,,,,,,,,,,,-0.6062665,
,,,,,,,,,,,,,,,,,,FLOAT,-0.043840453,nan,,-0.2337578,ACT/360,462100740.0,ZAR,3M,3M,FLOAT,0.9833307,NZD-BBR-FRA,,0.14648734,30/360,654326300.0,BRL,MTH,6,,,,,,,,,,,,0.121552266,
,,,,,,,,,,,,,,,,,,FLOAT,0.24862309,USD.AAA_MUNI.3M.Reuters,,-0.6795625,365/360,598452600.0,THB,ZC,MTH,FLOAT,0.6952831,EUR.EUR-EXT-CPI.20Y.EUR-EXT-CPI,,0.9298194,ACT/360,46167944.0,HUF,6Y,QTR,,,,,,,,,,,,0.44857448,
,,,,,,,,,,,,,,,,,,FLOAT,3.3825917,USD.USD-SOFR-COMPOUND..,,-0.8145484,ACT/365,649579650.0,KRW,6D,6M,FLOAT,0.8911998,USD.AAA_MUNI.6M.Reuters,,0.8328118,BUS/252,527881600.0,EUR,QTR,3M,,,,,,,,,,,,0.89018565,
,,,,,,,,,,,,,,,,,,FLOAT,-0.36201826,USD.MUNIPSA.3M.Bloomberg,,0.7757562,BUS/252,-302634850.0,GBP,6D,6,Fixed,-0.41506815,NZD.NZD-BBR-FRA.3M.NZD-BBR-FRA,,0.5416036,30/360,582651140.0,THB,MTH,QTR,,,,,,,,,,,,-0.748578,
,,,,,,,,,,,,,,,,,,Float,2.7279763,USD.AAA_MUNI.20Y.Reuters,,0.66414565,ACT/365.FIXED,-352204960.0,CNY,6D,6,Float,-0.38804823,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,,-0.50552905,BUS/252,223029420.0,HUF,6M,nan,,,,,,,,,,,,0.654427,
,,,,,,,,,,,,,,,,,,Fixed,2.7221053,USD.USD-SOFR-COMPOUND..,,-0.99815774,ACT/365,-267937180.0,KRW,ZC,6,FLOAT,0.34936428,UK-RPI,,0.9975866,BUS/252,605795300.0,PLN,ZC,MTH,,,,,,,,,,,,0.5864961,
,,,,,,,,,,,,,,,,,,Fixed,-0.33353773,GBP.LIBOR.6M.BBA,,-0.81852275,ACT/360,529267800.0,CLP,ZC,3M,FLOAT,-0.20085914,CLP-TNA,,0.8767905,30/360,566278140.0,MXN,SA,3M,,,,,,,,,,,,0.92824113,
,,,,,,,,,,,,,,,,,,FLOAT,2.43805,USD.AAA_MUNI.6M.Reuters,,0.30582222,ACT/365,-43691696.0,KRW,6M,nan,Fixed,0.06847207,EUR-EONIA-OIS-COMPOUND,,0.27125072,30/360,580656800.0,CZK,3M,6,,,,,,,,,,,,-0.2013298,
,,,,,,,,,,,,,,,,,,Float,1.4152029,EUR.EURIBOR.6M.Reuters,,-0.6050764,ACT/365,430559230.0,ILS,SA,6D,Fixed,0.6346986,GBP.UK-RPI.30Y.UK-RPI,,-0.11076763,ACT/365,644617000.0,BRL,6WK,nan,,,,,,,,,,,,-0.1341055,
,,,,,,,,,,,,,,,,,,FLOAT,1.587036,USD.LIBOR.1M.BBA,,0.7829645,365/360,461620640.0,PLN,SA,6M,FLOAT,0.81312555,FRC-EXT-CPI,,-0.27648404,ACT/360,632307460.0,BRL,6WK,6,,,,,,,,,,,,-0.5122253,
,,,,,,,,,,,,,,,,,,Fixed,3.2466195,USD.USD-SOFR-COMPOUND..,,-0.60925466,ACT/360,175989700.0,JPY,6Y,6D,Float,0.7644331,CAD-CORRA-OIS-COMPOUND,,0.7286317,ACT/365,555981950.0,GBP,6M,3M,,,,,,,,,,,,0.6524269,
,,,,,,,,,,,,,,,,,,Float,3.433136,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,0.4934337,ACT/365,-262809380.0,CLP,ZC,QTR,FLOAT,0.7007449,USD-LIBOR,,0.2954833,ACT/365.FIXED,607118850.0,CAD,6WK,nan,,,,,,,,,,,,0.59821063,
,,,,,,,,,,,,,,,,,,Float,1.6927779,USD.AAA_MUNI.6M.Reuters,,0.83021075,ACT/365.FIXED,-328321500.0,SGD,6D,nan,Fixed,0.58262604,MXN-TIIE,,0.7502425,ACT/360,135556180.0,GBP,3M,MTH,,,,,,,,,,,,-0.42287704,
,,,,,,,,,,,,,,,,,,Float,0.899753,USD.LIBOR.1M.BBA,,-0.60505956,365/360,-351482100.0,ILS,6M,6D,Fixed,-0.8001244,GBP-SONIA-COMPOUND,,0.1917048,ACT/365.FIXED,-360652300.0,HUF,6M,6M,,,,,,,,,,,,-0.16853014,
,,,,,,,,,,,,,,,,,,Float,2.2700458,USD.LIBOR.3M.BBA,,0.9519904,BUS/252,643522100.0,CAD,MTH,6D,FLOAT,-0.9384077,CNY-Fixing Repo Rate,,-0.9791967,ACT/360,625944960.0,CNY,6WK,3M,,,,,,,,,,,,-0.75695485,
,,,,,,,,,,,,,,,,,,FLOAT,1.3745356,USD.USD-LIBOR-BBA.3.,,0.8782217,365/360,-335549060.0,SEK,6M,nan,FLOAT,0.8307648,GBP.UK-RPI.5Y.UK-RPI,,0.38938868,BUS/252,244353920.0,USD,MTH,MTH,,,,,,,,,,,,-0.57622117,
,,,,,,,,,,,,,,,,,,Float,-0.36833337,CAD.CORRA.1T.OIS-COMPOUND,,0.32407945,ACT/365.FIXED,42852960.0,THB,SA,6,FLOAT,-0.87113225,USD.USA-CPI-U.20Y.USA-CPI-U,,0.9694204,30/360,609056500.0,HKD,6WK,6MTH,,,,,,,,,,,,0.75053114,
,,,,,,,,,,,,,,,,,,Float,2.068651,MXN.TIIE.28D.Banxico,,-0.90743685,ACT/365.FIXED,140720750.0,GBP,6D,MTH,Float,0.8864971,KRW.KRW-CD-KSDA-Bloomberg.3M.KRW-CD-KSDA-Bloomberg,,-0.62616,30/360,654050050.0,ILS,QTR,6,,,,,,,,,,,,0.56033146,
,,,,,,,,,,,,,,,,,,FLOAT,1.0799221,USD.USD-SOFR-COMPOUND..,,-0.62877685,365/360,-365864960.0,THB,ZC,nan,Fixed,0.91595685,GBP.UK-RPI.15Y.UK-RPI,,0.13570453,ACT/365,573841800.0,GBP,MTH,MTH,,,,,,,,,,,,-0.637555,
,,,,,,,,,,,,,,,,,,Fixed,1.0379795,MXN.TIIE.28D.Banxico,,0.70879364,BUS/252,-285308220.0,INR,QTR,6D,Float,0.30942324,AUD.AUD-AONIA-OIS-COMPOUND.1T.AUD-AONIA-OIS-COMPOUND,,0.946183,ACT/360,-119191600.0,PLN,QTR,QTR,,,,,,,,,,,,-0.745904,
,,,,,,,,,,,,,,,,,,FLOAT,1.6337657,nan,,-0.064217106,ACT/365.FIXED,626569400.0,USD,MTH,MTH,Float,-0.077102035,EUR-EONIA-OIS-COMPOUND,,0.9874441,ACT/365,467664350.0,CLP,6WK,MTH,,,,,,,,,,,,-0.9876712,
,,,,,,,,,,,,,,,,,,FLOAT,0.31353793,USD.LIBOR.1M.BBA,,-0.16561654,365/360,-371628030.0,HUF,QTR,6D,Float,-0.33179602,SGD-SOR-VWAP,,-0.75380456,BUS/252,-307268450.0,PLN,6Y,6M,,,,,,,,,,,,-0.75688577,
,,,,,,,,,,,,,,,,,,Fixed,-0.24673109,USD.LIBOR.1M.BBA,,0.6967291,BUS/252,-227857150.0,PLN,QTR,6D,Float,0.70082295,THB-THBFIX,,0.48562694,ACT/365.FIXED,-333845340.0,GBP,6Y,6M,,,,,,,,,,,,-0.97191703,
,,,,,,,,,,,,,,,,,,Float,2.920191,USD.AAA_MUNI.3M.Reuters,,-0.837722,ACT/365.FIXED,289183170.0,INR,6D,6M,FLOAT,-0.344308,SEK-STIBOR-SIDE,,0.81525856,30/360,443922460.0,CNY,6M,nan,,,,,,,,,,,,-0.51964676,
,,,,,,,,,,,,,,,,,,FLOAT,3.2261012,USD.MUNIPSA.3M.Bloomberg,,-0.410949,ACT/360,185618560.0,INR,MTH,6D,Float,0.94616234,USD-LIBOR-BBA,,-0.971224,ACT/360,627495000.0,EUR,3M,MTH,,,,,,,,,,,,-0.96839327,
,,,,,,,,,,,,,,,,,,FLOAT,3.5535107,EUR.EUR-EURIBOR-Reuters.6.,,0.63713133,ACT/365.FIXED,655588350.0,INR,6D,6M,FLOAT,-0.8379146,CLP.CLP-TNA.6M.CLP-TNA,,-0.9731607,ACT/365,-346245400.0,THB,6M,QTR,,,,,,,,,,,,0.7818892,
,,,,,,,,,,,,,,,,,,Float,3.335627,GBP.LIBOR.6M.BBA,,-0.5433678,365/360,650323600.0,USD,MTH,nan,Float,0.9709372,INR.INR-FBIL-MIBOR-OIS-COMPOUND.1T.INR-FBIL-MIBOR-OIS-COMPOUND,,0.36523637,ACT/365,555359900.0,THB,MTH,nan,,,,,,,,,,,,0.387169,
,,,,,,,,,,,,,,,,,,Float,3.4738076,USD.LIBOR.1M.BBA,,0.98378205,365/360,525053280.0,SEK,6D,QTR,FLOAT,0.43604884,EUR.EUR-EXT-CPI.5Y.EUR-EXT-CPI,,0.9984968,BUS/252,540132500.0,SGD,MTH,6M,,,,,,,,,,,,-0.9550899,
,,,,,,,,,,,,,,,,,,FLOAT,2.562316,USD.AAA_MUNI.6M.Reuters,,0.91322154,30/360,-256790690.0,KRW,6M,QTR,Float,0.10191285,GBP.UK-RPI.6Y.UK-RPI,,0.6172129,ACT/365.FIXED,-126582620.0,MXN,QTR,6MTH,,,,,,,,,,,,-0.24149948,
,,,,,,,,,,,,,,,,,,FLOAT,3.070291,USD.AAA_MUNI.20Y.Reuters,,0.47507966,30/360,466040600.0,DKK,SA,6D,FLOAT,-0.92734104,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,,0.01883698,ACT/360,-327572260.0,CNY,6Y,QTR,,,,,,,,,,,,0.8261293,
,,,,,,,,,,,,,,,,,,Float,-0.010836763,USD.LIBOR.3M.BBA,,0.9324445,ACT/365,654027460.0,TWD,6M,3M,FLOAT,-0.95961195,USD.1 month Libor..,,-0.0060231844,ACT/365,-360698200.0,CHF,ZC,6M,,,,,,,,,,,,-0.94160545,
,,,,,,,,,,,,,,,,,,Float,-0.16428642,USD.USD-SOFR-COMPOUND..,,0.71930957,BUS/252,-232205730.0,PLN,6M,nan,Fixed,-0.25862044,USD-LIBOR,,0.9065026,ACT/365,455932380.0,INR,6WK,nan,,,,,,,,,,,,-0.9568579,
,,,,,,,,,,,,,,,,,,FLOAT,3.1582813,nan,,-0.88231665,ACT/365,229297980.0,CNY,ZC,6,FLOAT,-0.9400198,USD.1 month Libor..,,0.99264157,BUS/252,651379400.0,USD,ZC,3M,,,,,,,,,,,,0.39280435,
,,,,,,,,,,,,,,,,,,Float,-0.40634587,MXN.TIIE.28D.Banxico,,0.47786364,ACT/365.FIXED,-227112220.0,ZAR,3M,nan,FLOAT,0.36382356,KRW-CD 91D,,0.8636422,ACT/360,-287441500.0,TWD,6WK,3M,,,,,,,,,,,,-0.79041827,
,,,,,,,,,,,,,,,,,,Float,0.45953104,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,-0.30417418,ACT/365.FIXED,499051230.0,USD,6Y,6D,Fixed,0.817735,HUF.BUBOR.3M.Reuters,,-0.0933812,ACT/365,597336450.0,HUF,6Y,6MTH,,,,,,,,,,,,-0.98777235,
,,,,,,,,,,,,,,,,,,Float,-0.2855622,USD.LIBOR.3M.BBA,,-0.99387866,ACT/365.FIXED,-353198560.0,CNY,6Y,nan,Float,0.6460551,CAD.BA.3M.CDOR,,0.93730944,ACT/365,135023970.0,ZAR,ZC,nan,,,,,,,,,,,,0.052901417,
,,,,,,,,,,,,,,,,,,Fixed,2.4238007,USD.USD-LIBOR-BBA.3.,,0.6030666,365/360,606736300.0,PLN,ZC,QTR,FLOAT,0.7144177,EUR.EUR-EURIBOR-Reuters.6.,,-0.94249934,BUS/252,247390880.0,KRW,6M,3M,,,,,,,,,,,,-0.57550967,
,,,,,,,,,,,,,,,,,,FLOAT,3.3622348,USD.USD-SOFR-COMPOUND..,,-0.47396496,365/360,599853760.0,TWD,6Y,nan,Float,0.55994374,CAD.BA.3M.CDOR,,-0.90945154,ACT/365.FIXED,-47707200.0,ZAR,6WK,QTR,,,,,,,,,,,,-0.9480739,
,,,,,,,,,,,,,,,,,,FLOAT,2.6472006,USD.LIBOR.1M.BBA,,0.82527375,ACT/365.FIXED,-373724900.0,KRW,6Y,6M,Float,0.075044915,CAD.CAD-BA-CDOR.1M.CAD-BA-CDOR,,-0.118779905,BUS/252,480265280.0,CZK,6Y,QTR,,,,,,,,,,,,0.91706014,
,,,,,,,,,,,,,,,,,,Fixed,-0.39467052,USD.USD-LIBOR-BBA.3.,,0.26557106,30/360,433421000.0,COP,ZC,6,FLOAT,-0.38485506,NZD-NZIONA-OIS Compound,,-0.7178115,ACT/365,99035680.0,KRW,3M,QTR,,,,,,,,,,,,-0.35135534,
,,,,,,,,,,,,,,,,,,FLOAT,0.69315743,USD-LIBOR-BBA,,0.39939615,BUS/252,-312358660.0,USD,QTR,nan,FLOAT,-0.6985286,SGD-SOR,,0.08481795,30/360,437462750.0,KRW,ZC,6MTH,,,,,,,,,,,,0.18638954,
,,,,,,,,,,,,,,,,,,FLOAT,2.9349127,USD.LIBOR.1M.BBA,,0.7285146,365/360,623479400.0,NZD,MTH,QTR,Float,0.12366331,AUD.AUD-AONIA-OIS-COMPOUND.1Y.AUD-AONIA-OIS-COMPOUND,,0.8660184,BUS/252,286277920.0,BRL,6M,nan,,,,,,,,,,,,0.115923315,
,,,,,,,,,,,,,,,,,,FLOAT,2.5962265,USD.AAA_MUNI.6M.Reuters,,-0.95900494,ACT/360,37090856.0,NZD,6D,6,FLOAT,0.99681604,EUR.EUR-EXT-CPI.1Y.EUR-EXT-CPI,,-0.9775673,BUS/252,656158850.0,BRL,6M,6MTH,,,,,,,,,,,,0.9712166,
,,,,,,,,,,,,,,,,,,FLOAT,-0.2254334,EUR.EURIBOR.6M.Reuters,,-0.9450013,30/360,-353763680.0,NZD,ZC,MTH,Float,0.32084268,NOK.NIBOR.6M.OIBOR,,0.5841724,ACT/365,234577380.0,NZD,6WK,nan,,,,,,,,,,,,-0.9764817,
,,,,,,,,,,,,,,,,,,Float,1.2950413,EUR.EUR-EURIBOR-Reuters.6.,,-0.9378219,BUS/252,-366095170.0,CZK,6M,6D,Float,0.77386355,AUD.AUD-AONIA-OIS-COMPOUND.1T.AUD-AONIA-OIS-COMPOUND,,0.82835406,ACT/365,81416450.0,CHF,6Y,MTH,,,,,,,,,,,,0.51760894,
,,,,,,,,,,,,,,,,,,FLOAT,-0.0067074727,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,0.61388886,30/360,630119700.0,THB,3M,3M,Float,0.0020460081,USD.LIBOR.6M.BBA,,-0.7693895,ACT/360,-78965980.0,BRL,6WK,6M,,,,,,,,,,,,0.71290386,
,,,,,,,,,,,,,,,,,,Float,2.8622885,USD-LIBOR,,-0.753902,ACT/360,597187200.0,GBP,SA,3M,Float,0.74243206,HKD.HIBOR.3M.HKAB,,-0.627175,ACT/365.FIXED,181029970.0,USD,6M,6,,,,,,,,,,,,0.6427785,
,,,,,,,,,,,,,,,,,,Float,3.2498488,USD.USD-SOFR-COMPOUND..,,-0.101688124,BUS/252,385917570.0,SEK,ZC,6,FLOAT,0.20682105,EUR.FRC-EXT-CPI.1Y.FRC-EXT-CPI,,0.91415644,BUS/252,418917220.0,SGD,MTH,3M,,,,,,,,,,,,-0.26823583,
,,,,,,,,,,,,,,,,,,FLOAT,0.90212715,USD.USD-SOFR-COMPOUND..,,0.94209456,365/360,566684000.0,CZK,ZC,MTH,Float,0.97263175,JPY.LIBOR.6M.BBA,,-0.55197895,BUS/252,304393400.0,CLP,6WK,QTR,,,,,,,,,,,,-0.9540319,
,,,,,,,,,,,,,,,,,,FLOAT,0.5742865,CAD.CORRA.1T.OIS-COMPOUND,,0.6336353,BUS/252,-191826110.0,BRL,6M,6D,Float,-0.8019826,GBP.UK-RPI.3Y.UK-RPI,,0.83008397,BUS/252,-330436580.0,CHF,SA,MTH,,,,,,,,,,,,-0.7391517,
,,,,,,,,,,,,,,,,,,Float,-0.06136827,EUR.EUR-EURIBOR-Reuters.6.,,0.976063,ACT/365.FIXED,82035890.0,USD,6D,QTR,Fixed,0.14792863,PLN.PLN-WIBOR-WIBO.6M.PLN-WIBOR-WIBO,,0.96436,BUS/252,552086200.0,CHF,QTR,6MTH,,,,,,,,,,,,-0.63050175,
,,,,,,,,,,,,,,,,,,FLOAT,0.36516342,USD-LIBOR,,-0.4153165,ACT/360,593385600.0,ILS,6M,6M,Fixed,0.7453053,COP.COP-IBR-OIS-COMPOUND.3M.COP-IBR-OIS-COMPOUND,,0.9941026,30/360,474564000.0,NOK,6M,6MTH,,,,,,,,,,,,-0.40444884,
,,,,,,,,,,,,,,,,,,FLOAT,1.2351882,EUR.EUR-EURIBOR-Reuters.6.,,0.032369383,ACT/365.FIXED,165953650.0,ILS,3M,3M,Fixed,-0.87335604,CZK.CZK-PRIBOR-PRBO.6M.CZK-PRIBOR-PRBO,,0.21852706,30/360,371255500.0,COP,6WK,6M,,,,,,,,,,,,0.87160605,
,,,,,,,,,,,,,,,,,,Float,-0.4144484,USD.USD-LIBOR-BBA.3.,,0.12695988,30/360,-376716800.0,INR,ZC,6,Fixed,-0.4038159,COP-IBR-OIS Compound,,0.9892573,ACT/365.FIXED,650702850.0,DKK,3M,MTH,,,,,,,,,,,,-0.99799997,
,,,,,,,,,,,,,,,,,,FLOAT,-0.060300633,USD.LIBOR.1M.BBA,,0.4486768,ACT/365.FIXED,620379500.0,THB,6M,6D,Fixed,-0.92218024,CAD-CDOR,,-0.19303732,30/360,-204813150.0,ILS,6M,3M,,,,,,,,,,,,0.6135469,
,,,,,,,,,,,,,,,,,,FLOAT,2.0523167,USD-LIBOR,,-0.279309,ACT/365.FIXED,638012700.0,USD,6Y,6,Fixed,-0.32579723,BRL-CDI,,-0.52907175,BUS/252,617211800.0,ZAR,6WK,6,,,,,,,,,,,,0.3313132,
,,,,,,,,,,,,,,,,,,FLOAT,-0.12889712,USD.AAA_MUNI.6M.Reuters,,0.22332062,365/360,326873280.0,KRW,ZC,6M,Float,-0.89782494,EUR.EUR-EONIA-OIS-COMPOUND.1T.EUR-EONIA-OIS-COMPOUND,,0.45248848,ACT/365.FIXED,310643970.0,NOK,6Y,6,,,,,,,,,,,,-0.21061088,
,,,,,,,,,,,,,,,,,,Fixed,2.9363012,USD-LIBOR,,0.5502634,BUS/252,599721700.0,HKD,MTH,6D,Float,0.64609593,PLN.PLN-WIBOR-WIBO.6M.PLN-WIBOR-WIBO,,-0.3221412,ACT/360,60965760.0,NOK,6M,nan,,,,,,,,,,,,0.12606774,
,,,,,,,,,,,,,,,,,,FLOAT,3.570994,USD-LIBOR-BBA,,0.7549752,ACT/360,167484400.0,THB,6D,3M,Float,-0.5623041,GBP.UK-RPI.5Y.UK-RPI,,0.53742856,BUS/252,54239896.0,USD,6WK,6MTH,,,,,,,,,,,,0.5050935,
,,,,,,,,,,,,,,,,,,FLOAT,-0.29401258,USD.LIBOR.1M.BBA,,-0.115564,365/360,29543808.0,ILS,3M,6D,FLOAT,0.5979983,GBP.UK-RPI.40Y.UK-RPI,,-0.9369068,BUS/252,-252740770.0,EUR,6M,QTR,,,,,,,,,,,,0.24734081,
,,,,,,,,,,,,,,,,,,FLOAT,-0.36882463,MXN.TIIE.28D.Banxico,,-0.18753059,365/360,-347315550.0,MXN,6M,6M,FLOAT,0.7644292,EUR.EURIBOR.3M.Reuters,,-0.078674346,ACT/365.FIXED,647424700.0,HUF,MTH,3M,,,,,,,,,,,,-0.40715858,
,,,,,,,,,,,,,,,,,,FLOAT,-0.30135587,MXN.TIIE.28D.Banxico,,0.99439114,ACT/365,630232600.0,THB,6M,QTR,FLOAT,0.9984029,GBP.UK-RPI.5Y.UK-RPI,,-0.118729636,ACT/365,349225150.0,KRW,6Y,MTH,,,,,,,,,,,,-0.5891179,
,,,,,,,,,,,,,,,,,,FLOAT,0.092774585,USD.LIBOR.3M.BBA,,0.85549325,ACT/365,-375486660.0,GBP,6M,6D,Float,0.23099494,EUR.EUR-EXT-CPI.7Y.EUR-EXT-CPI,,-0.9211015,ACT/360,622040640.0,HUF,6M,3M,,,,,,,,,,,,-0.121121764,
,,,,,,,,,,,,,,,,,,FLOAT,0.54128605,USD.LIBOR.1M.BBA,,0.06870535,30/360,336303650.0,JPY,6D,3M,Float,0.4136736,AUD.AUD-AONIA-OIS-COMPOUND.1Y.AUD-AONIA-OIS-COMPOUND,,0.9382719,30/360,-372936600.0,SGD,MTH,6M,,,,,,,,,,,,0.7494282,
,,,,,,,,,,,,,,,,,,Float,3.366275,USD.USD-LIBOR-BBA.3.,,-0.67003006,ACT/365.FIXED,-224202080.0,ZAR,6M,nan,FLOAT,0.96248144,HKD.HKD-HIBOR-HKAB.3M.HKD-HIBOR-HKAB,,0.0032484117,ACT/365,-317727680.0,KRW,ZC,3M,,,,,,,,,,,,0.14863923,
,,,,,,,,,,,,,,,,,,Fixed,2.9355676,USD.AAA_MUNI.3M.Reuters,,-0.25334227,ACT/365.FIXED,-318972900.0,HKD,6M,nan,Float,0.5072656,GBP.UK-RPI.9Y.UK-RPI,,0.7423806,ACT/365,76923870.0,EUR,3M,MTH,,,,,,,,,,,,-0.24278831,
,,,,,,,,,,,,,,,,,,Float,1.9453862,nan,,-0.9133828,BUS/252,-374444740.0,KRW,ZC,QTR,Fixed,-0.95732963,GBP.UK-RPI.10Y.UK-RPI,,-0.98814017,ACT/365,-270073120.0,CZK,6Y,3M,,,,,,,,,,,,0.50875896,
,,,,,,,,,,,,,,,,,,Fixed,1.6857119,USD-LIBOR,,0.94178814,30/360,300297860.0,COP,QTR,6M,FLOAT,-0.93159807,USD.USD-Federal Funds-H.15-OIS-COMPOUND..USD-Federal Funds-H.15-OIS-COMPOUND,,-0.90549225,30/360,-318793860.0,KRW,6Y,6,,,,,,,,,,,,-0.94466406,
