Event,Execution Timestamp,Dissemination Time,Cleared,Collateralization,End-User Exception,Bespoke,Block/Off facility,Execution Venue,UPI,Product,Contract Type,Effective Date,Maturity Date,Upfront Payment,Upfront Payment Currency,Upfront Payment Date,Settlement Currency,Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Designated Maturity,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Designated Maturity,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Embedded Option,Option Strike Price,Option Type,Option Family,Option Currency,Option Premium,Option Lockout Period,Option Expiration Date,Asset Class,Rpt ID,Prev Rpt ID,Future Value Notional,Contract Subtype
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.576448,MXN.TIIE.28D.Banxico,nan,0.9902824,ACT/360,140000690.0,NZD,6M,nan,Fixed,0.9979476,GBP.GBP-SONIA-COMPOUND.1Y.GBP-SONIA-COMPOUND,nan,0.9992118,ACT/360,140146270.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00013118068,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5761878,USD.USD-SOFR-COMPOUND..,nan,0.99949145,ACT/360,140000000.0,HKD,6M,nan,Fixed,0.99796957,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.9959774,ACT/365.FIXED,140000000.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,5.1478974e-06,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5762708,CAD.CORRA.1T.OIS-COMPOUND,nan,0.9957294,ACT/360,140006290.0,NOK,6M,nan,Fixed,0.9982395,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.9986713,ACT/360,142060910.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00018361851,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5761597,CAD.CORRA.1T.OIS-COMPOUND,nan,0.9951333,ACT/360,140001740.0,NZD,6M,nan,Fixed,0.99920994,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.99770355,ACT/360,140050770.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,5.4567416e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5764763,EUR.EUR-EURIBOR-Reuters.6.,nan,0.94668245,ACT/365,186161980.0,NOK,6Y,MTH,Float,0.9998757,USD-LIBOR,nan,0.99938095,ACT/360,656678500.0,MXN,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.035626713,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5762312,nan,nan,0.97727036,ACT/360,188123710.0,NOK,MTH,nan,Float,0.9997462,CZK-PRIBOR,nan,0.99952906,ACT/360,654920060.0,MXN,6Y,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.017032035,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764406,MXN.TIIE.28D.Banxico,nan,0.9973626,ACT/360,140000160.0,NZD,6M,nan,Fixed,0.99690264,GBP.GBP-SONIA-COMPOUND.1Y.GBP-SONIA-COMPOUND,nan,0.99811643,ACT/360,140028020.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,7.897437e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.5800027,USD.LIBOR.3M.BBA,nan,0.0008511571,ACT/365.FIXED,657000000.0,CAD,6Y,3M,FLOAT,5.786514e-05,BRL-CDI,nan,3.0959192e-05,ACT/365,656986240.0,HKD,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5764852,nan,nan,0.9621777,ACT/360,158872290.0,NOK,6Y,QTR,Float,0.999902,MXN.TIIE.28D.Banxico,nan,0.99919105,ACT/360,656542400.0,MXN,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.024019437,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.575064,USD.USD-SOFR-COMPOUND..,nan,0.99992955,30/360,140000000.0,CLP,6M,nan,Fixed,0.96056366,AUD.AUD-AONIA-OIS-COMPOUND.1Y.AUD-AONIA-OIS-COMPOUND,nan,0.93633884,ACT/360,140000000.0,CHF,6M,6MTH,nan,,nan,nan,,,nan,nan,nan,nan,nan,2.391755e-07,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5761359,nan,nan,0.99587744,ACT/360,140001260.0,NOK,6M,nan,Fixed,0.9988461,GBP.GBP-SONIA-COMPOUND.1Y.GBP-SONIA-COMPOUND,nan,0.99907285,ACT/360,140205260.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00015548327,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.57622,nan,nan,0.97298163,ACT/360,142971900.0,NOK,MTH,nan,Float,0.999756,MXN.TIIE.28D.Banxico,nan,0.999608,ACT/360,650436740.0,CNY,SA,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0058533945,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.576189,CAD.CORRA.1T.OIS-COMPOUND,nan,0.9959897,ACT/360,140000620.0,EUR,6M,nan,Fixed,0.99910045,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.9982896,ACT/360,140072450.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0001016063,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5755718,nan,nan,0.9901723,ACT/360,140131490.0,NOK,MTH,nan,Float,0.99955404,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.9993315,ACT/360,195566050.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0007235438,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,FLOAT,1.58,EUR.EURIBOR.6M.Reuters,nan,3.027804e-07,ACT/365.FIXED,657000000.0,CAD,3M,3M,FLOAT,3.819101e-12,AUD-AONIA-OIS-COMPOUND,nan,3.26292e-12,ACT/365,656999550.0,HKD,QTR,3M,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5670593,USD.USD-SOFR-COMPOUND..,nan,0.9995645,ACT/360,140000000.0,HKD,6M,nan,Fixed,0.9959105,DKK.DKK-CIBOR2-DKNA13.6M.DKK-CIBOR2-DKNA13,nan,0.9935084,ACT/365.FIXED,140000000.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,7.106645e-06,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.576446,nan,nan,0.95973295,ACT/360,142872130.0,NOK,MTH,nan,Float,0.9998197,MXN.TIIE.28D.Banxico,nan,0.99910957,ACT/360,647645060.0,MXN,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.005725171,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5764756,USD.LIBOR.3M.BBA,nan,0.98106295,ACT/365,508958820.0,NOK,6Y,MTH,Float,0.99997216,AUD-BBSW,nan,0.9996984,ACT/365,656572700.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.14020495,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,2.4534812,USD.LIBOR.3M.BBA,nan,0.07307733,ACT/365,656992500.0,PLN,6Y,MTH,FLOAT,0.118170895,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.6632553,ACT/365,656995100.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9991694,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764387,CAD.CORRA.1T.OIS-COMPOUND,nan,0.9968935,ACT/360,140000340.0,NZD,6M,nan,Fixed,0.998442,GBP.GBP-SONIA-COMPOUND.1Y.GBP-SONIA-COMPOUND,nan,0.998171,ACT/360,140060210.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,4.0211788e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5739276,USD.LIBOR.3M.BBA,nan,0.705338,ACT/365,654119040.0,THB,6Y,MTH,FLOAT,0.99253523,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.9948925,ACT/365,656992900.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.8924814,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5761478,nan,nan,0.7874585,ACT/360,250531870.0,NOK,MTH,nan,Float,0.9978992,CAD.CAD-BA-CDOR.1M.CAD-BA-CDOR,nan,0.99906105,ACT/360,654231740.0,MXN,3M,6M,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.009437399,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5721467,USD.LIBOR.3M.BBA,nan,0.878614,ACT/365,508693950.0,NOK,6Y,MTH,FLOAT,0.999133,USD-LIBOR,nan,0.99819136,ACT/365,656841200.0,CZK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.16352025,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5763097,nan,nan,0.9772137,ACT/360,140966260.0,NOK,6M,nan,Float,0.9988807,AUD.BBR.6M.BBSW,nan,0.9995922,ACT/360,598378430.0,CNY,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0017187186,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5763729,nan,nan,0.95411056,ACT/360,154626140.0,NOK,MTH,nan,Float,0.9993525,MXN.TIIE.28D.Banxico,nan,0.9996762,ACT/360,655521150.0,MXN,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.005181467,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.573889,nan,nan,0.96500206,ACT/360,181427790.0,NOK,MTH,nan,Float,0.99678546,MXN.TIIE.28D.Banxico,nan,0.9993717,ACT/360,630832100.0,MXN,3M,6M,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.019611528,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5759943,USD.USD-SOFR-COMPOUND..,nan,0.9992329,ACT/360,140000000.0,HKD,6M,nan,Fixed,0.9956242,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.9963435,ACT/365.FIXED,140000110.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.8574283e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5740864,nan,nan,0.96157366,ACT/360,141060210.0,NOK,MTH,nan,Float,0.9991814,USD.USD-LIBOR-BBA.3.,nan,0.99933106,ACT/360,618036030.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0052818903,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5751116,nan,nan,0.9846002,ACT/360,140255790.0,NOK,MTH,nan,Float,0.9989907,PLN-WIBOR,nan,0.9991687,ACT/360,228949440.0,SEK,3M,6M,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0016641414,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5762038,nan,nan,0.99428576,ACT/360,140058830.0,NOK,6M,nan,Float,0.9971813,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.99949753,ACT/360,147528560.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00082888006,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5753398,USD.USD-SOFR-COMPOUND..,nan,0.9997443,ACT/360,140000000.0,CZK,6M,nan,Fixed,0.99524045,CZK.PRIBOR.3M.PRBO,nan,0.996334,ACT/360,140000000.0,CHF,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,4.6198584e-06,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5763466,nan,nan,0.9952363,ACT/360,143663540.0,NOK,MTH,nan,Float,0.99991727,GBP.GBP-SONIA-COMPOUND.1T.GBP-SONIA-COMPOUND,nan,0.9994934,ACT/360,632221600.0,ZAR,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.014536353,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.575679,USD.MUNIPSA.3M.Bloomberg,nan,0.98147,ACT/360,215376830.0,NOK,MTH,MTH,Float,0.99995106,GBP.GBP-SONIA-COMPOUND.1T.GBP-SONIA-COMPOUND,nan,0.99979687,ACT/365,656127900.0,CZK,SA,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.040003497,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5379696,USD.LIBOR.3M.BBA,nan,0.73562676,ACT/365,655512300.0,PLN,6Y,MTH,FLOAT,0.99042755,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.9876932,ACT/365,656889100.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.98198104,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.575985,nan,nan,0.9793603,ACT/360,141143040.0,NOK,MTH,nan,Float,0.9995888,NZD.NZD-BBR-FRA.3M.NZD-BBR-FRA,nan,0.9994822,ACT/360,572392600.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0023682085,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5763664,nan,nan,0.9725985,ACT/360,140166320.0,NOK,MTH,nan,Float,0.9989193,PLN-WIBOR,nan,0.9994039,ACT/360,194739400.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0005324584,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5763996,nan,nan,0.9963062,ACT/360,140002240.0,NOK,6M,nan,Fixed,0.9992963,PLN-WIBOR,nan,0.9994853,ACT/360,141451100.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00016377706,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5758352,nan,nan,0.98856753,ACT/360,140176020.0,NOK,MTH,nan,Float,0.9987769,PLN-WIBOR,nan,0.9991532,ACT/360,254032830.0,SEK,3M,6M,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0009327662,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5749269,USD.LIBOR.3M.BBA,nan,0.6225528,ACT/365,654806900.0,PLN,6Y,MTH,FLOAT,0.9848385,HUF.BUBOR.3M.Reuters,nan,0.9513501,ACT/365,656928800.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9897996,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.576411,nan,nan,0.9443821,ACT/360,154887740.0,NOK,MTH,nan,Float,0.9998678,CAD.CAD-BA-CDOR.1M.CAD-BA-CDOR,nan,0.9997208,ACT/360,656211400.0,MXN,6Y,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.010676495,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.58,USD.USD-LIBOR-BBA.3.,nan,0.00081978756,ACT/365.FIXED,657000000.0,CAD,6Y,3M,FLOAT,2.1349445e-06,BRL-CDI,nan,1.1301349e-06,ACT/365,656993540.0,HKD,ZC,3M,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.5800002,USD.LIBOR.3M.BBA,nan,0.00048397592,ACT/365.FIXED,657000000.0,CAD,6Y,3M,FLOAT,1.1507726e-05,CZK.CZK-PRIBOR-PRBO.3M.CZK-PRIBOR-PRBO,nan,2.529258e-05,ACT/365,656981500.0,HKD,ZC,MTH,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9999986,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.576361,nan,nan,0.9937289,ACT/360,140089820.0,NOK,MTH,nan,Float,0.99936974,PLN-WIBOR,nan,0.99922,ACT/360,277565000.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0007176491,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5760696,nan,nan,0.9465662,ACT/360,143214350.0,NOK,MTH,nan,Float,0.998838,CAD.CAD-BA-CDOR.1M.CAD-BA-CDOR,nan,0.9996396,ACT/360,628418940.0,BRL,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0056074704,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764353,nan,nan,0.9931246,ACT/360,140625120.0,NOK,6M,nan,Float,0.9998892,USD.USD-LIBOR-BBA.3.,nan,0.9994591,ACT/360,605669700.0,BRL,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00071714487,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.576135,nan,nan,0.99629885,ACT/360,140263340.0,NOK,MTH,nan,Float,0.99911475,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.9994071,ACT/360,206559950.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0007103942,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.58,USD.USD-LIBOR-BBA.3.,nan,0.0010992974,ACT/365.FIXED,657000000.0,CAD,6Y,3M,FLOAT,2.4011924e-06,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,9.220282e-05,ACT/365,656979300.0,HKD,ZC,MTH,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9999994,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5756805,USD.USD-SOFR-COMPOUND..,nan,0.9981728,ACT/360,140000050.0,HKD,6M,nan,Fixed,0.9991427,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.99888146,ACT/360,140002400.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,2.9083525e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5752428,USD.LIBOR.1M.BBA,nan,0.99672455,ACT/360,140003380.0,NOK,6M,nan,Float,0.99942803,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.9994963,ACT/360,140477150.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00018777649,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.576289,USD.MUNIPSA.3M.Bloomberg,nan,0.91080457,ACT/365,263338940.0,ZAR,6Y,MTH,FLOAT,0.99975955,EUR.FRC-EXT-CPI.5Y.FRC-EXT-CPI,nan,0.99963605,ACT/365,656871550.0,CZK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.26462862,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5731013,USD.MUNIPSA.3M.Bloomberg,nan,0.6542943,ACT/365,650682500.0,THB,6Y,MTH,FLOAT,0.9967578,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.99832296,ACT/365,656981100.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.8076707,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764425,USD.USD-SOFR-COMPOUND..,nan,0.99966,ACT/360,140000000.0,HKD,6M,nan,Fixed,0.9976347,DKK.DKK-CIBOR2-DKNA13.6M.DKK-CIBOR2-DKNA13,nan,0.9905926,ACT/360,140000000.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,2.3938437e-06,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.576301,USD.USD-SOFR-COMPOUND..,nan,0.99936754,ACT/360,140000000.0,HKD,6M,nan,Fixed,0.99876106,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.99854594,ACT/365.FIXED,140000110.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,8.8047445e-06,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.471002,nan,nan,0.9871171,ACT/360,140335980.0,EUR,MTH,nan,Float,0.99480593,MXN-TIIE,nan,0.99842405,ACT/360,146120050.0,SEK,3M,6M,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0015377568,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5761175,USD.USD-SOFR-COMPOUND..,nan,0.99919546,ACT/360,140000000.0,HKD,6M,nan,Fixed,0.9976348,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.9967182,ACT/365.FIXED,140000020.0,CHF,3M,6MTH,nan,,nan,nan,,,nan,nan,nan,nan,nan,7.4606355e-06,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.574515,USD.MUNIPSA.3M.Bloomberg,nan,0.82456666,ACT/365,628914700.0,NOK,6Y,MTH,FLOAT,0.99797,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.9996526,ACT/365,656932500.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.5910995,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.57648,USD.MUNIPSA.3M.Bloomberg,nan,0.9602042,ACT/365,505184300.0,ZAR,6Y,MTH,FLOAT,0.999959,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,nan,0.9995733,ACT/365,656872200.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.29821402,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5760448,USD.USD-SOFR-COMPOUND..,nan,0.999727,ACT/360,140000000.0,HKD,6M,nan,Fixed,0.9942921,CZK.PRIBOR.3M.PRBO,nan,0.9937096,ACT/365.FIXED,140000000.0,SEK,3M,6MTH,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.4956108e-06,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.5915663,USD.LIBOR.3M.BBA,nan,0.04206429,ACT/365,656979700.0,PLN,6Y,MTH,FLOAT,0.022816002,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.63376415,ACT/365,656950660.0,CAD,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9943941,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5758758,USD.USD-SOFR-COMPOUND..,nan,0.9998024,30/360,140000000.0,CZK,6M,nan,Fixed,0.99379206,CZK.PRIBOR.3M.PRBO,nan,0.9921996,ACT/360,140000000.0,CHF,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,6.1920883e-07,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5295174,USD.LIBOR.3M.BBA,nan,0.4793893,ACT/365,653338940.0,THB,6Y,MTH,FLOAT,0.9905977,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.98962265,ACT/365,656982500.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.8649133,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,FLOAT,1.58,USD.AAA_MUNI.6M.Reuters,nan,7.1884e-06,ACT/365.FIXED,657000000.0,CAD,6Y,3M,FLOAT,1.0590626e-08,AUD-BBR-BBSW,nan,2.0758977e-09,ACT/365,656999900.0,HKD,ZC,3M,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5764453,USD.MUNIPSA.3M.Bloomberg,nan,0.8338637,ACT/365,411867100.0,NOK,6Y,MTH,Float,0.9994216,USD-LIBOR,nan,0.9982103,ACT/360,656944000.0,CZK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.2603419,nan
