Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Future Value Notional
Fixed,1.5998051,nan,0.44758952,30/360,624995100.0,CNY,MTH,6,Float,0.8366335,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.9678298,ACT/360,148743790.0,CAD,MTH,MTH,0.09040469
Fixed,1.9871296,nan,0.9508224,365/360,652547000.0,CAD,MTH,MTH,Float,0.9783023,USD-LIBOR,0.6054049,ACT/360,179947180.0,NZD,SA,MTH,0.004925445
Fixed,1.6009197,nan,0.40472034,365/360,646176960.0,BRL,MTH,6,Float,0.55398434,CZK.PRIBOR.3M.PRBO,0.7106692,ACT/360,167728000.0,NZD,MTH,3M,0.0037252007
Fixed,1.6794411,nan,0.03227883,ACT/360,621756700.0,DKK,MTH,MTH,Float,0.7032232,AUD.AONIA.1T.OIS-COMPOUND,0.9742875,ACT/360,152714400.0,DKK,MTH,MTH,0.06351527
Fixed,1.7168815,nan,0.23405623,365/360,652602940.0,DKK,MTH,MTH,Float,0.87554276,USD-LIBOR,0.864866,ACT/360,207805470.0,NZD,MTH,3M,0.011230399
Fixed,2.2713306,USD.AAA_MUNI.6M.Reuters,0.8139955,ACT/365.FIXED,381268860.0,PLN,MTH,MTH,Float,0.71453756,USD-LIBOR-BBA,0.54004294,ACT/360,177880240.0,NZD,MTH,MTH,0.8046029
Fixed,1.9260333,nan,0.35410404,BUS/252,652070460.0,DKK,MTH,MTH,Float,0.7553605,CZK.PRIBOR.3M.PRBO,0.05509871,ACT/360,215913460.0,NZD,MTH,MTH,0.0034762542
Fixed,1.9733455,nan,0.6981051,ACT/365.FIXED,602210240.0,CNY,MTH,6,Float,0.5888759,AUD.AONIA.1T.OIS-COMPOUND,0.7029371,ACT/360,174179330.0,NZD,MTH,MTH,0.7429022
Fixed,1.6727176,nan,0.64125705,ACT/360,642046100.0,DKK,MTH,nan,Float,0.6443805,CAD.CAD-BA-CDOR.1M.CAD-BA-CDOR,0.45279124,ACT/365.FIXED,157716300.0,NZD,MTH,3M,0.013879047
Fixed,1.690309,nan,0.91408813,ACT/360,546800640.0,PLN,MTH,MTH,Float,0.76046085,AUD.AONIA.1T.OIS-COMPOUND,0.6544359,ACT/365.FIXED,156403070.0,CAD,MTH,3M,0.15960616
Fixed,2.2411885,nan,0.9127412,30/360,639961800.0,CAD,6M,MTH,Float,0.10992248,AUD.AONIA.1T.OIS-COMPOUND,0.11272067,ACT/365.FIXED,178598110.0,CAD,SA,MTH,0.14195843
Fixed,1.6428931,nan,0.6093604,365/360,640428300.0,SEK,MTH,6,Float,0.8756011,NOK-NIBOR-OIBOR,0.95826477,ACT/360,173883890.0,NZD,MTH,6M,0.04636583
Fixed,1.651384,nan,0.9863739,30/360,503602800.0,ZAR,MTH,MTH,Float,0.93204343,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.13794386,ACT/365.FIXED,157544060.0,COP,6WK,3M,0.008761032
Fixed,1.8957449,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,0.062942676,365/360,592615940.0,SEK,MTH,6,Float,0.9536604,CNY-CNREPOFIX=CFXS-Reuters,0.9729562,ACT/360,169261780.0,NZD,MTH,QTR,0.34506372
Fixed,3.3244133,nan,0.88650995,ACT/365.FIXED,642666500.0,CAD,MTH,MTH,Float,0.80535173,EUR-EXT-CPI,0.112529844,ACT/365.FIXED,203604670.0,NZD,SA,MTH,0.02045248
Fixed,2.3364637,nan,0.6220504,ACT/365.FIXED,558313900.0,CAD,MTH,MTH,Float,0.81292456,JPY-TONA-OIS Compound,0.3481551,ACT/360,204236500.0,NZD,MTH,3M,0.15255658
Fixed,2.1124198,USD-LIBOR-BBA,0.53125274,ACT/360,582995460.0,THB,MTH,MTH,Float,0.10847774,COP-IBR-OIS-COMPOUND,0.4066601,ACT/360,192106190.0,INR,MTH,MTH,0.34159678
Fixed,2.564811,nan,0.93402153,ACT/360,593967940.0,NOK,MTH,MTH,Float,0.9537566,GBP.UK-RPI.7Y.UK-RPI,0.25254792,ACT/365.FIXED,180760340.0,USD,MTH,MTH,0.3987923
Fixed,2.2375174,nan,0.6101326,ACT/365.FIXED,578505150.0,DKK,MTH,MTH,Float,0.8389023,EUR.EUR-EXT-CPI.30Y.EUR-EXT-CPI,0.87912965,ACT/365.FIXED,185208380.0,NZD,MTH,MTH,0.39270967
Fixed,2.721916,nan,0.26555452,30/360,551814500.0,ZAR,MTH,MTH,Float,0.8067417,AUD.AONIA.1T.OIS-COMPOUND,0.08138146,ACT/365.FIXED,169753420.0,NZD,MTH,3M,0.017286506
Fixed,1.735624,nan,0.2788952,BUS/252,641157760.0,PLN,MTH,6,Float,0.97803366,CNY-Fixing Repo Rate,0.63726825,ACT/360,194480240.0,NZD,MTH,3M,0.2101688
Fixed,2.1529396,nan,0.42496932,30/360,606859650.0,CAD,MTH,6,Float,0.71636283,USD-LIBOR-BBA,0.86835665,ACT/360,167515870.0,NZD,MTH,3M,0.7213978
Fixed,1.6178075,nan,0.14439017,ACT/360,615422660.0,ZAR,QTR,6,Float,0.81490785,CZK.PRIBOR.3M.PRBO,0.83131874,ACT/360,158844600.0,NZD,MTH,3M,0.0060854917
Fixed,2.5891573,nan,0.91129833,ACT/360,595893600.0,EUR,MTH,MTH,Float,0.80524266,EUR-EURIBOR,0.11097508,ACT/365.FIXED,190202340.0,INR,MTH,MTH,0.09408012
Fixed,1.9729367,nan,0.9416222,30/360,585836160.0,CAD,MTH,MTH,Float,0.9463427,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.43768466,ACT/360,156053980.0,NZD,MTH,3M,0.037542444
Fixed,1.6359828,nan,0.63923734,365/360,611906500.0,NOK,MTH,MTH,Float,0.98372495,CNY-Fixing Repo Rate,0.8331663,ACT/360,192343710.0,CLP,MTH,3M,0.057476602
Fixed,1.6453134,nan,0.010259549,BUS/252,571688300.0,DKK,MTH,6,Float,0.82035714,USD-SOFR-OIS Compound,0.7428882,ACT/360,337204930.0,NZD,MTH,3M,0.076699235
Fixed,1.8590741,USD-LIBOR,0.44151884,BUS/252,600040770.0,EUR,MTH,MTH,Float,0.9418686,HUF-BUBOR,0.40068036,ACT/365.FIXED,201498080.0,NZD,MTH,6MTH,0.08844124
Fixed,2.203277,nan,0.7925684,30/360,629222800.0,CAD,6M,MTH,Float,0.51892114,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.12211289,ACT/365.FIXED,153823410.0,ZAR,3M,MTH,0.09764814
Fixed,2.267922,nan,0.8741942,30/360,646328400.0,DKK,MTH,MTH,Float,0.87093246,CLP.CLP-TNA.6M.CLP-TNA,0.014812481,ACT/365.FIXED,168913470.0,ILS,MTH,3M,0.010212047
Fixed,2.5008824,nan,0.7113872,30/360,641507840.0,CAD,MTH,MTH,Float,0.5902099,GBP.UK-RPI.7Y.UK-RPI,0.3920852,ACT/360,194515420.0,NZD,MTH,MTH,0.04317436
Fixed,2.5096712,nan,0.921098,30/360,649542200.0,NOK,6M,MTH,Float,0.6006921,GBP.GBP-SONIA-COMPOUND.1T.GBP-SONIA-COMPOUND,0.0328833,ACT/365.FIXED,152025740.0,MXN,3M,MTH,0.037935995
Fixed,1.5932051,USD-LIBOR,0.070115544,BUS/252,631758140.0,SEK,MTH,MTH,Float,0.6265076,HUF-BUBOR,0.95182884,ACT/360,368415170.0,NZD,MTH,QTR,0.40281838
Fixed,1.7185425,nan,0.05630402,ACT/360,643006400.0,DKK,MTH,nan,Float,0.031530384,HKD.HIBOR.3M.HKAB,0.52568346,ACT/360,240880510.0,CAD,MTH,3M,0.09374766
Fixed,2.8041434,nan,0.37330893,ACT/360,646055500.0,DKK,MTH,nan,Float,0.45255262,AUD.AONIA.1T.OIS-COMPOUND,0.72395176,ACT/365.FIXED,163778080.0,NZD,MTH,3M,0.119089514
Fixed,1.6416838,nan,0.7955651,365/360,593748200.0,NOK,MTH,MTH,Float,0.726719,HUF-BUBOR,0.078986965,ACT/360,171105700.0,DKK,MTH,MTH,0.04721271
Fixed,3.2292433,nan,0.9789223,30/360,655023300.0,CAD,MTH,MTH,Float,0.9322844,TWD-TAIBOR-Reuters,0.101101995,ACT/365.FIXED,223029020.0,CAD,6WK,MTH,0.032995876
Fixed,1.7868224,nan,0.5125658,BUS/252,646549900.0,DKK,6Y,6,Float,0.9425622,AUD-AONIA-OIS Compound,0.7301439,ACT/360,223300480.0,SGD,MTH,MTH,0.14717749
Fixed,1.6988847,nan,0.12958579,365/360,648648450.0,SEK,MTH,MTH,Float,0.75850725,USD-LIBOR,0.2171208,ACT/360,477322460.0,TWD,ZC,MTH,0.0029516837
Fixed,2.4175532,nan,0.44686818,ACT/365.FIXED,584011900.0,PLN,MTH,MTH,Float,0.91147894,PLN.PLN-WIBOR-WIBO.6M.PLN-WIBOR-WIBO,0.1007164,ACT/365.FIXED,160292200.0,NZD,SA,MTH,0.04871386
Fixed,1.5990855,USD.AAA_MUNI.6M.Reuters,0.2643559,365/360,527087870.0,SGD,QTR,6,Float,0.9553353,USD.USD-SOFR-COMPOUND..,0.98971575,ACT/360,237058340.0,HKD,MTH,6M,0.8419072
Fixed,1.637839,nan,0.05543941,BUS/252,593551200.0,DKK,MTH,MTH,Float,0.5106923,CZK.PRIBOR.3M.PRBO,0.34118775,ACT/360,260790180.0,DKK,MTH,3M,0.010973894
Fixed,2.7781074,nan,0.5657744,30/360,648746200.0,CNY,6M,MTH,Float,0.41093552,GBP.UK-RPI.3Y.UK-RPI,0.21904826,ACT/365.FIXED,147553390.0,NZD,MTH,3M,0.08994084
Fixed,2.543827,nan,0.6164888,365/360,477559840.0,NOK,MTH,MTH,Float,0.93458223,NOK-NIBOR-OIBOR,0.6681314,ACT/360,237213890.0,NZD,6Y,6MTH,0.73484814
Fixed,1.97702,nan,0.95685846,ACT/360,620952600.0,DKK,MTH,6M,Float,0.76797825,EUR-EXT-CPI,0.81959885,ACT/365.FIXED,150211970.0,USD,MTH,3M,0.1765437
Fixed,1.8651747,nan,0.7916197,365/360,514337600.0,PLN,MTH,6,Float,0.8893252,GBP.UK-RPI.15Y.UK-RPI,0.7752898,ACT/360,155031680.0,NZD,MTH,6MTH,0.18766883
Fixed,1.7347003,nan,0.8476045,ACT/365.FIXED,576694300.0,CNY,MTH,6,Float,0.6928925,CNY-Fixing Repo Rate,0.9017665,ACT/360,186532380.0,HKD,MTH,3M,0.36012903
Fixed,2.5241988,nan,0.9168823,ACT/365.FIXED,593944260.0,CAD,6Y,MTH,Float,0.73387873,CZK.CZK-PRIBOR-PRBO.3M.CZK-PRIBOR-PRBO,0.35750574,ACT/365.FIXED,360765000.0,EUR,6WK,MTH,0.37909067
Fixed,2.1320944,nan,0.31498402,ACT/365.FIXED,482559550.0,PLN,MTH,6,Float,0.97875965,CNY-Fixing Repo Rate,0.7077967,ACT/360,150009890.0,USD,6Y,3M,0.39425415
Fixed,1.811037,nan,0.28278407,BUS/252,636159700.0,CNY,MTH,6,Float,0.9574784,EUR.EONIA.1Y.OIS-COMPOUND,0.38764712,ACT/360,175290660.0,NZD,MTH,MTH,0.34651905
Fixed,1.7745042,nan,0.21377377,365/360,649331200.0,COP,MTH,MTH,Float,0.7080726,CZK.PRIBOR.3M.PRBO,0.01603655,ACT/360,205247140.0,NZD,SA,MTH,0.004172671
Fixed,1.7187585,nan,0.6193236,ACT/365.FIXED,440450800.0,ZAR,MTH,6,Float,0.43563658,USD-LIBOR,0.8103406,ACT/360,163062700.0,NZD,MTH,3M,0.019140722
Fixed,2.4081104,nan,0.86120355,BUS/252,641310600.0,NOK,MTH,MTH,Float,0.9419681,HUF-BUBOR,0.5843159,ACT/360,202279260.0,NZD,MTH,3M,0.04275067
Fixed,1.7132983,nan,0.60049856,365/360,639442000.0,SEK,MTH,6,Float,0.96161276,GBP.UK-RPI.7Y.UK-RPI,0.67381245,ACT/360,154766200.0,DKK,MTH,MTH,0.13793233
Fixed,1.7796757,USD-LIBOR-BBA,0.68272465,ACT/360,544034370.0,THB,MTH,MTH,Float,0.77981675,NZD.NZD-NZIONA-OIS-COMPOUND..NZD-NZIONA-OIS-COMPOUND,0.82664895,ACT/360,200510100.0,TWD,MTH,MTH,0.20604199
Fixed,2.3460577,nan,0.382858,365/360,528517220.0,SEK,MTH,6,Float,0.88812363,CNY-CNREPOFIX=CFXS-Reuters,0.8640099,ACT/360,251792420.0,CAD,MTH,3M,0.62390286
Fixed,1.6652501,nan,0.52146846,ACT/365.FIXED,626408700.0,CNY,MTH,MTH,Float,0.94610107,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.6991425,ACT/365.FIXED,165539570.0,USD,MTH,MTH,0.24222389
Fixed,1.6695089,nan,0.25467902,ACT/365.FIXED,519637400.0,BRL,MTH,MTH,Float,0.3388734,CZK.PRIBOR.3M.PRBO,0.2764985,ACT/360,250711380.0,USD,MTH,MTH,0.057480283
Fixed,1.6481143,nan,0.5264704,365/360,642107970.0,SEK,MTH,6,Float,0.763058,CNY-CNREPOFIX=CFXS-Reuters,0.95524764,ACT/360,180265920.0,DKK,MTH,3M,0.04742467
Fixed,1.5953233,USD-LIBOR,0.025709653,ACT/360,651031700.0,DKK,MTH,nan,Float,0.17081535,GBP.UK-RPI.7Y.UK-RPI,0.7778553,ACT/360,185231330.0,NZD,MTH,MTH,0.019638652
Fixed,2.4383705,nan,0.93165916,ACT/365.FIXED,620245500.0,CAD,MTH,MTH,Float,0.97607565,USD-LIBOR,0.08689931,ACT/365.FIXED,177707420.0,ILS,6Y,3M,0.005916754
Fixed,1.6091472,nan,0.45449135,ACT/365.FIXED,635246600.0,DKK,MTH,MTH,Float,0.8442533,CZK.PRIBOR.3M.PRBO,0.9427076,ACT/365.FIXED,152716000.0,USD,MTH,MTH,0.02130732
Fixed,1.59958,USD-LIBOR,0.010776954,ACT/360,604443000.0,DKK,MTH,6,Float,0.3064305,USD.USD-SOFR-COMPOUND..,0.9483972,ACT/360,428173660.0,CLP,MTH,3M,0.17912336
Fixed,1.9442077,nan,0.52604264,ACT/360,599742300.0,COP,MTH,MTH,Float,0.34528744,EUR-EURIBOR,0.08716993,ACT/365.FIXED,270128450.0,NZD,MTH,3M,0.107553646
Fixed,2.7709558,USD.AAA_MUNI.6M.Reuters,0.71470624,ACT/365.FIXED,527690980.0,PLN,MTH,MTH,Float,0.9062612,CZK.CZK-PRIBOR-PRBO.3M.CZK-PRIBOR-PRBO,0.40449813,ACT/365.FIXED,165201890.0,NZD,MTH,6MTH,0.9083577
Fixed,2.7611682,nan,0.5208551,30/360,645947840.0,DKK,MTH,6,Float,0.95676106,USD-LIBOR,0.6443601,ACT/360,151002500.0,NZD,MTH,3M,0.014446367
Fixed,1.9015998,nan,0.57849985,365/360,619766600.0,DKK,MTH,6,Float,0.99275,AUD-AONIA-OIS Compound,0.2946915,ACT/360,326008350.0,NZD,MTH,3M,0.13139355
Fixed,2.156353,nan,0.9812067,ACT/365.FIXED,623204800.0,PLN,6M,MTH,Float,0.7257279,AUD.AONIA.1T.OIS-COMPOUND,0.22997938,ACT/365.FIXED,147558560.0,ILS,SA,MTH,0.017500143
Fixed,3.2052355,nan,0.6671066,30/360,574517000.0,CAD,MTH,MTH,Float,0.93960553,EUR-EXT-CPI,0.51800305,ACT/360,196331220.0,NZD,MTH,3M,0.70097786
Fixed,1.9064909,nan,0.529453,365/360,633574300.0,DKK,MTH,6,Float,0.7735656,CNY-CNREPOFIX=CFXS-Reuters,0.3635964,ACT/360,166004020.0,NZD,MTH,3M,0.1463708
Fixed,2.0814703,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,0.87409806,ACT/360,628271500.0,COP,MTH,nan,Float,0.79649794,KRW-CD-KSDA-Bloomberg,0.07659069,ACT/365.FIXED,212886080.0,NZD,MTH,3M,0.20309806
Fixed,1.5941668,nan,0.8652744,ACT/365.FIXED,608772900.0,CNY,6M,MTH,Float,0.82735837,USD-LIBOR-BBA,0.86418724,ACT/360,170240350.0,NZD,MTH,3M,0.18424715
Fixed,1.7849793,nan,0.8806343,30/360,654532300.0,COP,MTH,MTH,Float,0.89073765,EUR.EUR-EURIBOR-Reuters.1M.EUR-EURIBOR-Reuters,0.04704578,ACT/360,247271710.0,NZD,MTH,MTH,0.007892978
Fixed,2.8414412,nan,0.6071321,30/360,655865860.0,ZAR,MTH,MTH,Float,0.567166,USD-LIBOR,0.0059853997,ACT/365.FIXED,150228320.0,DKK,ZC,MTH,3.7648795e-05
Fixed,1.884452,GBP.LIBOR.6M.BBA,0.17242219,ACT/365.FIXED,463767300.0,DKK,MTH,MTH,Float,0.66630596,CHF-SARON-OIS Compound,0.50858617,ACT/360,192508050.0,CNY,MTH,MTH,0.084331915
Fixed,2.8413768,nan,0.9845521,ACT/365.FIXED,635360640.0,NOK,MTH,MTH,Float,0.77138156,CHF-SARON-OIS Compound,0.010761989,ACT/365.FIXED,156562980.0,NZD,MTH,MTH,0.0442965
Fixed,2.0748303,nan,0.74752146,ACT/360,613624800.0,NOK,MTH,MTH,Float,0.7651274,EUR-EXT-CPI,0.11481929,ACT/365.FIXED,183799650.0,NZD,MTH,MTH,0.08712718
Fixed,1.7864921,USD-LIBOR,0.6134195,ACT/365.FIXED,626136640.0,COP,6M,MTH,Float,0.3209171,AUD.AONIA.1T.OIS-COMPOUND,0.7519513,ACT/365.FIXED,168851100.0,USD,MTH,3M,0.036707636
Fixed,2.2801373,nan,0.04078774,30/360,652200700.0,PLN,MTH,MTH,Float,0.585833,EUR-EXT-CPI,0.11558856,ACT/360,245937980.0,NZD,MTH,MTH,0.076670215
Fixed,2.1880784,nan,0.8209001,30/360,633858600.0,CAD,MTH,MTH,Float,0.7953188,CNY-CNREPOFIX=CFXS-Reuters,0.24142313,ACT/360,196035230.0,CAD,MTH,MTH,0.08091496
Fixed,2.1693928,nan,0.08093894,BUS/252,522737700.0,PLN,MTH,6,Float,0.7484238,CNY-CNREPOFIX=CFXS-Reuters,0.87976515,ACT/360,274679800.0,NZD,MTH,3M,0.80987686
Fixed,1.9994365,nan,0.93205494,30/360,613796600.0,NOK,MTH,MTH,Float,0.99520177,CNY-Fixing Repo Rate,0.5783756,ACT/360,161783600.0,NZD,6Y,3M,0.19372293
Fixed,1.6844708,nan,0.22671838,30/360,606374300.0,ZAR,QTR,6,Float,0.4127816,GBP.GBP-LIBOR-BBA.3M.GBP-LIBOR-BBA,0.7102751,ACT/360,150156700.0,USD,MTH,3M,0.025953487
Fixed,1.71699,nan,0.722126,365/360,597909500.0,CAD,MTH,MTH,Float,0.6277252,USD-LIBOR,0.8354688,ACT/360,207096720.0,TWD,MTH,MTH,0.03451194
Fixed,1.7591946,nan,0.8821765,30/360,630806800.0,ZAR,6M,MTH,Float,0.7367452,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.100701176,ACT/360,304767870.0,NZD,SA,3M,0.025809292
Fixed,2.6185796,nan,0.89529103,ACT/365.FIXED,565804700.0,ZAR,MTH,MTH,Float,0.9261546,NOK-NIBOR-OIBOR,0.3342734,ACT/365.FIXED,145942460.0,CAD,MTH,MTH,0.2255635
Fixed,2.107761,nan,0.9947823,ACT/360,571139000.0,CAD,MTH,MTH,Float,0.32224908,USD-LIBOR,0.064847045,ACT/365.FIXED,153525150.0,NZD,MTH,MTH,0.041476347
Fixed,2.655921,nan,0.88195944,30/360,654400640.0,DKK,MTH,MTH,Float,0.66198605,DKK.DKK-CIBOR2-DKNA13.6M.DKK-CIBOR2-DKNA13,0.13702169,ACT/360,154117540.0,CAD,ZC,MTH,0.002381836
Fixed,1.6663252,nan,0.9310309,ACT/360,473321660.0,NOK,MTH,MTH,Float,0.5779539,INR.INR-FBIL-MIBOR-OIS-COMPOUND.1Y.INR-FBIL-MIBOR-OIS-COMPOUND,0.16347325,ACT/360,324389570.0,NZD,MTH,MTH,0.14618587
Fixed,1.6659117,nan,0.114311695,BUS/252,602090500.0,SEK,MTH,6,Float,0.40178627,USD.USA-CPI-U.5Y.USA-CPI-U,0.6227667,ACT/360,179755070.0,NZD,MTH,MTH,0.05851131
Fixed,2.1885428,nan,0.5532037,ACT/365.FIXED,611135400.0,CNY,MTH,MTH,Float,0.9167829,EUR.EUR-EXT-CPI.2Y.EUR-EXT-CPI,0.37177166,ACT/365.FIXED,171781490.0,NZD,MTH,MTH,0.25396305
Fixed,1.8969812,nan,0.971243,ACT/360,542374500.0,NOK,MTH,MTH,Float,0.6005652,USD.USD-Federal Funds-H.15-OIS-COMPOUND..USD-Federal Funds-H.15-OIS-COMPOUND,0.20660181,ACT/365.FIXED,172663710.0,NZD,MTH,3M,0.7610214
Fixed,1.6968594,nan,0.67116576,BUS/252,620655600.0,EUR,MTH,MTH,Float,0.81485385,GBP.UK-RPI.9Y.UK-RPI,0.79418707,ACT/360,173828020.0,MXN,MTH,3M,0.14642462
Fixed,2.2391553,nan,0.87192655,365/360,565742850.0,SGD,MTH,6M,Float,0.6569289,USD.USA-CPI-U.7Y.USA-CPI-U,0.8007057,ACT/360,365009100.0,ILS,6Y,MTH,0.12338486
Fixed,2.0371962,nan,0.8350877,ACT/360,584416960.0,PLN,MTH,MTH,Float,0.8559192,HUF-BUBOR,0.1522586,ACT/360,151110370.0,NZD,MTH,3M,0.5157636
Fixed,1.8274027,nan,0.2536882,30/360,587853200.0,CNY,MTH,MTH,Float,0.58686364,AUD.AONIA.1T.OIS-COMPOUND,0.08487185,ACT/365.FIXED,181951600.0,NZD,MTH,MTH,0.019365823
Fixed,1.6084371,nan,0.41354027,ACT/365.FIXED,636011260.0,ZAR,MTH,MTH,Float,0.74632484,PLN.PLN-WIBOR-WIBO.6M.PLN-WIBOR-WIBO,0.07098332,ACT/365.FIXED,206975200.0,NZD,MTH,3M,0.002826763
Fixed,1.7451265,nan,0.9519726,365/360,637557600.0,THB,MTH,MTH,Float,0.7788354,PLN-WIBOR,0.7458291,ACT/360,191849150.0,NZD,MTH,MTH,0.07894091
Fixed,3.072246,nan,0.89213324,ACT/365.FIXED,564716540.0,CAD,MTH,MTH,Float,0.9025139,EUR.EUR-EONIA-OIS-COMPOUND.1T.EUR-EONIA-OIS-COMPOUND,0.57096386,ACT/360,169736420.0,NZD,6WK,MTH,0.15681487
Fixed,1.5954171,nan,0.92908746,ACT/365.FIXED,648684900.0,CAD,MTH,MTH,Float,0.090539955,USD-LIBOR,0.39024886,ACT/360,226461420.0,ILS,MTH,MTH,0.0015634961
Fixed,3.2699218,CAD.CORRA.1T.OIS-COMPOUND,0.8388934,365/360,529741820.0,SGD,6Y,MTH,Float,0.94848615,NZD.NZD-NZIONA-OIS-COMPOUND..NZD-NZIONA-OIS-COMPOUND,0.14476822,ACT/360,212045140.0,NZD,MTH,6MTH,0.6357098
Fixed,2.310883,nan,0.4928452,ACT/365.FIXED,640280060.0,CNY,MTH,MTH,Float,0.8307151,USD-LIBOR,0.16365296,ACT/360,213367710.0,NZD,6WK,3M,0.051133182
Fixed,1.8184552,nan,0.27897605,ACT/360,612395140.0,CNY,MTH,MTH,Float,0.15645048,GBP.UK-RPI.7Y.UK-RPI,0.36731145,ACT/365.FIXED,222587740.0,CAD,MTH,MTH,0.42460385
Fixed,1.6838703,nan,0.7476649,ACT/365.FIXED,543055100.0,CNY,MTH,6,Float,0.9387566,NOK-NIBOR-OIBOR,0.60107744,ACT/360,176709870.0,CLP,6Y,6MTH,0.10762366
Fixed,2.32551,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,0.17233187,BUS/252,485809300.0,SGD,6Y,6,Float,0.97730774,COP-IBR-OIS-COMPOUND,0.9888201,ACT/360,270591500.0,NZD,MTH,6MTH,0.9255928
Fixed,1.685743,nan,0.20902903,365/360,628238200.0,SEK,MTH,MTH,Float,0.88221455,COP-IBR-OIS-COMPOUND,0.634476,ACT/360,224978140.0,NZD,MTH,QTR,0.6565957
Fixed,1.6422467,nan,0.4543445,30/360,622924160.0,DKK,MTH,MTH,Float,0.36043522,NZD.NZD-NZIONA-OIS-COMPOUND..NZD-NZIONA-OIS-COMPOUND,0.41311288,ACT/360,254112350.0,CLP,MTH,MTH,0.0021628202
Fixed,1.8637022,nan,0.9212445,365/360,568500600.0,THB,MTH,MTH,Float,0.9565345,USD-LIBOR,0.19327898,ACT/360,193409680.0,NZD,MTH,MTH,0.10908874
Fixed,1.6685343,nan,0.42674637,ACT/365.FIXED,648872200.0,DKK,MTH,6,Float,0.7145223,CZK.PRIBOR.3M.PRBO,0.8237223,ACT/360,150771250.0,NZD,MTH,MTH,0.085758656
Fixed,1.7454276,nan,0.02210964,ACT/360,620108700.0,CNY,MTH,MTH,Float,0.91298515,PLN-WIBOR,0.36262703,ACT/360,169667780.0,CAD,MTH,3M,0.21107922
Fixed,2.5805593,nan,0.83649904,ACT/365.FIXED,632659600.0,CAD,MTH,MTH,Float,0.97783303,CAD.CAD-CORRA-OIS-COMPOUND.1T.CAD-CORRA-OIS-COMPOUND,0.38946775,ACT/365.FIXED,168179870.0,NZD,6WK,MTH,0.041532606
Fixed,1.6340473,nan,0.27385995,ACT/360,614827900.0,CAD,MTH,MTH,Float,0.8810551,CHF-SARON-OIS Compound,0.9374825,ACT/360,181532240.0,NZD,6Y,3M,0.005656584
Fixed,1.6210501,USD-LIBOR,0.33243266,365/360,467161400.0,SEK,6Y,MTH,Float,0.49850103,CNY-CNREPOFIX=CFXS-Reuters,0.87188214,ACT/360,169215460.0,USD,MTH,3M,0.42739177
Fixed,2.053645,USD.USD-SOFR-COMPOUND..,0.37078917,365/360,402894850.0,SGD,MTH,6,Float,0.9367971,CNY-Fixing Repo Rate,0.9149852,ACT/360,150280210.0,NZD,MTH,6M,0.86566377
Fixed,1.6832505,nan,0.32593971,30/360,467254300.0,PLN,MTH,MTH,Float,0.7654785,GBP.UK-RPI.7Y.UK-RPI,0.8082197,ACT/360,163363780.0,CAD,MTH,MTH,0.49833372
Fixed,2.0390816,nan,0.22450343,365/360,626647400.0,CAD,MTH,MTH,Float,0.83922774,NZD.NZD-NZIONA-OIS-COMPOUND..NZD-NZIONA-OIS-COMPOUND,0.17910661,ACT/360,173403580.0,NZD,MTH,3M,0.10817683
Fixed,1.9881732,nan,0.3113493,BUS/252,636815170.0,DKK,MTH,MTH,Float,0.5202163,CZK.PRIBOR.3M.PRBO,0.09143075,ACT/365.FIXED,198853860.0,NZD,SA,MTH,0.0131982565
Fixed,1.8294799,nan,0.7344886,ACT/365.FIXED,629106750.0,ZAR,MTH,MTH,Float,0.88354295,CNY-CNREPOFIX=CFXS-Reuters,0.09602849,ACT/360,145950850.0,ILS,MTH,MTH,0.21248908
Fixed,1.8197092,nan,0.86410666,ACT/365.FIXED,645268600.0,CNY,MTH,MTH,Float,0.9711524,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.6717589,ACT/365.FIXED,186255400.0,USD,MTH,MTH,0.047735516
Fixed,1.6397495,nan,0.052050598,ACT/365.FIXED,645048960.0,ZAR,MTH,6,Float,0.8316688,USD-LIBOR,0.93910474,ACT/360,197075090.0,NZD,6Y,3M,0.13250524
Fixed,1.7229558,nan,0.62152964,365/360,650303100.0,CAD,MTH,MTH,Float,0.5959238,EUR.EUR-EXT-CPI.11Y.EUR-EXT-CPI,0.5650481,ACT/360,326666270.0,CAD,SA,MTH,0.016452273
